p,q,K,KB,t,r_ens
2,3,0.950,0.960,10442,-0.023260
2,3,0.950,0.960,10443,-0.006015
2,3,0.950,0.960,10444,-0.002818
2,3,0.950,0.960,10445,-0.010080
2,3,0.950,0.960,10446,-0.001728
2,3,0.950,0.960,10447,-0.004597
2,3,0.950,0.960,10448,0.022738
2,3,0.950,0.960,10449,0.026825
2,3,0.950,0.960,10450,0.006605
2,3,0.950,0.960,10451,-0.012777
2,3,0.950,0.960,10452,0.008742
2,3,0.950,0.960,10453,-0.017391
2,3,0.950,0.960,10454,-0.003628
2,3,0.950,0.960,10455,0.007052
2,3,0.950,0.960,10456,0.027544
2,3,0.950,0.960,10457,-0.012909
2,3,0.950,0.960,10458,0.026838
2,3,0.950,0.960,10459,0.001499
2,3,0.950,0.960,10460,0.007022
2,3,0.950,0.960,10461,0.010258
2,3,0.950,0.960,10462,-0.007937
2,3,0.950,0.960,10463,-0.005894
2,3,0.950,0.960,10464,-0.005371
2,3,0.950,0.960,10465,-0.027476
2,3,0.950,0.960,10466,-0.028246
2,3,0.950,0.960,10467,0.004115
2,3,0.950,0.960,10468,0.014410
2,3,0.950,0.960,10469,-0.006752
2,3,0.950,0.960,10470,-0.007754
2,3,0.950,0.960,10471,0.013135
2,3,0.950,0.960,10472,0.006841
2,3,0.950,0.960,10473,0.032221
2,3,0.950,0.960,10474,0.003951
2,3,0.950,0.960,10475,-0.005127
2,3,0.950,0.960,10476,-0.008298
2,3,0.950,0.960,10477,0.022174
2,3,0.950,0.960,10478,0.007388
2,3,0.950,0.960,10479,0.023522
2,3,0.950,0.960,10480,-0.002791
2,3,0.950,0.960,10481,-0.022940
2,3,0.950,0.960,10482,-0.032038
2,3,0.950,0.960,10483,-0.000127
2,3,0.950,0.960,10484,0.001998
2,3,0.950,0.960,10485,-0.000339
2,3,0.950,0.960,10486,-0.012591
2,3,0.950,0.960,10487,-0.009830
2,3,0.950,0.960,10488,0.005118
2,3,0.950,0.960,10489,-0.017326
2,3,0.950,0.960,10490,0.016219
2,3,0.950,0.960,10491,-0.017434
2,3,0.950,0.960,10492,-0.018244
2,3,0.950,0.960,10493,0.016736
2,3,0.950,0.960,10494,0.025675
2,3,0.950,0.960,10495,0.014866
2,3,0.950,0.960,10496,0.009960
2,3,0.950,0.960,10497,-0.028585
2,3,0.950,0.960,10498,-0.023658
2,3,0.950,0.960,10499,0.014936
2,3,0.950,0.960,10500,0.006995
2,3,0.950,0.960,10501,0.006336
2,3,0.950,0.960,10502,-0.015597
2,3,0.950,0.960,10503,-0.004057
2,3,0.950,0.960,10504,0.008488
2,3,0.950,0.960,10505,0.005883
2,3,0.950,0.960,10506,0.010170
2,3,0.950,0.960,10507,0.008495
2,3,0.950,0.960,10508,0.023617
2,3,0.950,0.960,10509,0.034812
2,3,0.950,0.960,10510,0.018176
2,3,0.950,0.960,10511,-0.003938
2,3,0.950,0.960,10512,0.015938
2,3,0.950,0.960,10513,0.008264
2,3,0.950,0.960,10514,-0.006847
2,3,0.950,0.960,10515,0.019317
2,3,0.950,0.960,10516,0.007108
2,3,0.950,0.960,10517,-0.005528
2,3,0.950,0.960,10518,-0.015379
2,3,0.950,0.960,10519,-0.011416
2,3,0.950,0.960,10520,0.018251
2,3,0.950,0.960,10521,0.007351
2,3,0.950,0.960,10522,-0.012084
2,3,0.950,0.960,10523,0.003126
2,3,0.950,0.960,10524,0.032139
2,3,0.950,0.960,10525,0.034461
2,3,0.950,0.960,10526,0.020290
2,3,0.950,0.960,10527,0.006482
2,3,0.950,0.960,10528,-0.017201
2,3,0.950,0.960,10529,-0.012109
2,3,0.950,0.960,10530,-0.004343
2,3,0.950,0.960,10531,0.002565
2,3,0.950,0.960,10532,-0.010483
2,3,0.950,0.960,10533,-0.013351
2,3,0.950,0.960,10534,-0.009102
2,3,0.950,0.960,10535,-0.011843
2,3,0.950,0.960,10536,-0.001058
2,3,0.950,0.960,10537,-0.017970
2,3,0.950,0.960,10538,-0.004667
2,3,0.950,0.960,10539,-0.017953
2,3,0.950,0.960,10540,0.003136
2,3,0.950,0.960,10541,-0.006799
2,3,0.950,0.960,10542,-0.028493
2,3,0.950,0.960,10543,-0.016025
2,3,0.950,0.960,10544,0.010226
2,3,0.950,0.960,10545,0.001144
2,3,0.950,0.960,10546,0.006976
2,3,0.950,0.960,10547,-0.014997
2,3,0.950,0.960,10548,-0.021989
2,3,0.950,0.960,10549,0.006333
2,3,0.950,0.960,10550,0.004915
2,3,0.950,0.960,10551,0.014667
2,3,0.950,0.960,10552,-0.009790
2,3,0.950,0.960,10553,-0.017352
2,3,0.950,0.960,10554,0.002104
2,3,0.950,0.960,10555,0.006054
2,3,0.950,0.960,10556,0.018929
2,3,0.950,0.960,10557,-0.005866
2,3,0.950,0.960,10558,-0.018430
2,3,0.950,0.960,10559,-0.021689
2,3,0.950,0.960,10560,-0.042929
2,3,0.950,0.960,10561,-0.008314
2,3,0.950,0.960,10562,0.026662
2,3,0.950,0.960,10563,0.010480
2,3,0.950,0.960,10564,-0.041623
2,3,0.950,0.960,10565,-0.018495
2,3,0.950,0.960,10566,0.011780
2,3,0.950,0.960,10567,0.001546
2,3,0.950,0.960,10568,0.006795
2,3,0.950,0.960,10569,0.019467
2,3,0.950,0.960,10570,0.017103
2,3,0.950,0.960,10571,-0.006364
2,3,0.950,0.960,10572,-0.040979
2,3,0.950,0.960,10573,0.003354
2,3,0.950,0.960,10574,0.043963
2,3,0.950,0.960,10575,0.012644
2,3,0.950,0.960,10576,0.001807
2,3,0.950,0.960,10577,0.004813
2,3,0.950,0.960,10578,-0.000278
2,3,0.950,0.960,10579,0.033305
2,3,0.950,0.960,10580,0.040420
2,3,0.950,0.960,10581,0.016163
2,3,0.950,0.960,10582,0.013296
2,3,0.950,0.960,10583,0.009522
2,3,0.950,0.960,10584,0.024643
2,3,0.950,0.960,10585,0.014375
2,3,0.950,0.960,10586,0.014207
2,3,0.950,0.960,10587,0.024434
2,3,0.950,0.960,10588,0.049263
2,3,0.950,0.960,10589,0.015427
2,3,0.950,0.960,10590,0.018997
2,3,0.950,0.960,10591,-0.017605
2,3,0.950,0.960,10592,0.023917
2,3,0.950,0.960,10593,0.035096
2,3,0.950,0.960,10594,0.025271
2,3,0.950,0.960,10595,-0.003859
2,3,0.950,0.960,10596,-0.012178
2,3,0.950,0.960,10597,0.003253
2,3,0.950,0.960,10598,0.007803
2,3,0.950,0.960,10599,0.006612
2,3,0.950,0.960,10600,0.000228
2,3,0.950,0.960,10601,-0.022955
2,3,0.950,0.960,10602,-0.018882
2,3,0.950,0.960,10603,0.002992
2,3,0.950,0.960,10604,0.009896
2,3,0.950,0.960,10605,-0.000324
2,3,0.950,0.960,10606,0.008054
2,3,0.950,0.960,10607,-0.027794
2,3,0.950,0.960,10608,0.001467
2,3,0.950,0.960,10609,0.025933
2,3,0.950,0.960,10610,0.004472
2,3,0.950,0.960,10611,0.007516
2,3,0.950,0.960,10612,0.010785
2,3,0.950,0.960,10613,-0.021861
2,3,0.950,0.960,10614,-0.002093
2,3,0.950,0.960,10615,-0.008691
2,3,0.950,0.960,10616,-0.003688
2,3,0.950,0.960,10617,-0.019873
2,3,0.950,0.960,10618,-0.002340
2,3,0.950,0.960,10619,0.022116
2,3,0.950,0.960,10620,0.006477
2,3,0.950,0.960,10621,-0.009008
2,3,0.950,0.960,10622,-0.013981
2,3,0.950,0.960,10623,0.009470
2,3,0.950,0.960,10624,-0.003366
2,3,0.950,0.960,10625,-0.018074
2,3,0.950,0.960,10626,-0.006015
2,3,0.950,0.960,10627,0.007090
2,3,0.950,0.960,10628,0.020544
2,3,0.950,0.960,10629,0.006968
2,3,0.950,0.960,10630,0.014704
2,3,0.950,0.960,10631,0.005532
2,3,0.950,0.960,10632,-0.016987
2,3,0.950,0.960,10633,-0.009321
2,3,0.950,0.960,10634,0.026945
2,3,0.950,0.960,10635,0.030469
2,3,0.950,0.960,10636,0.009556
2,3,0.950,0.960,10637,0.005663
2,3,0.950,0.960,10638,0.020800
2,3,0.950,0.960,10639,0.008799
2,3,0.950,0.960,10640,-0.007974
2,3,0.950,0.960,10641,-0.031095
2,3,0.950,0.960,10642,-0.012021
2,3,0.950,0.960,10643,0.009594
2,3,0.950,0.960,10644,0.019714
2,3,0.950,0.960,10645,0.020112
2,3,0.950,0.960,10646,-0.001783
2,3,0.950,0.960,10647,-0.024383
2,3,0.950,0.960,10648,0.007178
2,3,0.950,0.960,10649,0.004485
2,3,0.950,0.960,10650,-0.010756
2,3,0.950,0.960,10651,-0.020662
2,3,0.950,0.960,10652,-0.012404
2,3,0.950,0.960,10653,0.010563
2,3,0.950,0.960,10654,0.007242
2,3,0.950,0.960,10655,-0.010281
2,3,0.950,0.960,10656,-0.004596
2,3,0.950,0.960,10657,-0.010420
2,3,0.950,0.960,10658,0.013423
2,3,0.950,0.960,10659,0.016719
2,3,0.950,0.960,10660,0.013149
2,3,0.950,0.960,10661,-0.003855
2,3,0.950,0.960,10662,0.020777
2,3,0.950,0.960,10663,0.010518
2,3,0.950,0.960,10664,-0.012361
2,3,0.950,0.960,10665,-0.011607
2,3,0.950,0.960,10666,0.002357
2,3,0.950,0.960,10667,-0.003299
2,3,0.950,0.960,10668,-0.008474
2,3,0.950,0.960,10669,-0.024939
2,3,0.950,0.960,10670,-0.019486
2,3,0.950,0.960,10671,-0.003141
2,3,0.950,0.960,10672,-0.001428
2,3,0.950,0.960,10673,-0.042062
2,3,0.950,0.960,10674,-0.021958
2,3,0.950,0.960,10675,-0.001651
2,3,0.950,0.960,10676,0.015752
2,3,0.950,0.960,10677,0.017254
2,3,0.950,0.960,10678,0.003742
2,3,0.950,0.960,10679,0.003714
2,3,0.950,0.960,10680,0.013509
2,3,0.950,0.960,10681,0.027171
2,3,0.950,0.960,10682,0.016105
2,3,0.950,0.960,10683,0.006476
2,3,0.950,0.960,10684,0.011963
2,3,0.950,0.960,10685,0.001457
2,3,0.950,0.960,10686,-0.011264
2,3,0.950,0.960,10687,0.025872
2,3,0.950,0.960,10688,0.008338
2,3,0.950,0.960,10689,-0.035985
2,3,0.950,0.960,10690,-0.013382
2,3,0.950,0.960,10691,-0.011596
2,3,0.950,0.960,10692,-0.016195
2,3,0.950,0.960,10693,-0.001170
2,3,0.950,0.960,10694,-0.009060
2,3,0.950,0.960,10695,-0.023923
2,3,0.950,0.960,10696,-0.043495
2,3,0.950,0.960,10697,0.008069
2,3,0.950,0.960,10698,-0.018885
2,3,0.950,0.960,10699,-0.014958
2,3,0.950,0.960,10700,-0.018180
2,3,0.950,0.960,10701,-0.020785
2,3,0.950,0.960,10702,-0.024136
2,3,0.950,0.960,10703,-0.016298
2,3,0.950,0.960,10704,0.007761
2,3,0.950,0.960,10705,0.010057
2,3,0.950,0.960,10706,-0.014462
2,3,0.950,0.960,10707,0.005400
2,3,0.950,0.960,10708,-0.001243
2,3,0.950,0.960,10709,0.002831
2,3,0.950,0.960,10710,-0.002767
2,3,0.950,0.960,10711,0.018855
2,3,0.950,0.960,10712,-0.020940
2,3,0.950,0.960,10713,-0.001630
2,3,0.950,0.960,10714,0.021390
2,3,0.950,0.960,10715,-0.001624
2,3,0.950,0.960,10716,-0.012911
2,3,0.950,0.960,10717,-0.001340
2,3,0.950,0.960,10718,0.010309
2,3,0.950,0.960,10719,0.003845
2,3,0.950,0.960,10720,0.001871
2,3,0.950,0.960,10721,0.000926
2,3,0.950,0.960,10722,0.021550
2,3,0.950,0.960,10723,0.013537
2,3,0.950,0.960,10724,-0.017022
2,3,0.950,0.960,10725,-0.032060
2,3,0.950,0.960,10726,-0.019139
2,3,0.950,0.960,10727,-0.000156
2,3,0.950,0.960,10728,0.015199
2,3,0.950,0.960,10729,-0.015632
2,3,0.950,0.960,10730,-0.003907
2,3,0.950,0.960,10731,0.008835
2,3,0.950,0.960,10732,0.009731
2,3,0.950,0.960,10733,-0.004212
2,3,0.950,0.960,10734,0.020536
2,3,0.950,0.960,10735,-0.006675
2,3,0.950,0.960,10736,-0.001362
2,3,0.950,0.960,10737,0.003853
2,3,0.950,0.960,10738,0.030816
2,3,0.950,0.960,10739,-0.004696
2,3,0.950,0.960,10740,-0.008674
2,3,0.950,0.960,10741,-0.016962
2,3,0.950,0.960,10742,-0.007476
2,3,0.950,0.960,10743,0.001383
2,3,0.950,0.960,10744,-0.018422
2,3,0.950,0.960,10745,-0.019442
2,3,0.950,0.960,10746,-0.012258
2,3,0.950,0.960,10747,0.009767
2,3,0.950,0.960,10748,0.036530
2,3,0.950,0.960,10749,-0.002652
2,3,0.950,0.960,10750,-0.009438
2,3,0.950,0.960,10751,0.007570
2,3,0.950,0.960,10752,0.022173
2,3,0.950,0.960,10753,0.032585
2,3,0.950,0.960,10754,-0.008119
2,3,0.950,0.960,10755,0.017361
2,3,0.950,0.960,10756,0.025126
2,3,0.950,0.960,10757,0.002449
2,3,0.950,0.960,10758,0.003222
2,3,0.950,0.960,10759,-0.021222
2,3,0.950,0.960,10760,-0.025410
2,3,0.950,0.960,10761,-0.023622
2,3,0.950,0.960,10762,0.002051
2,3,0.950,0.960,10763,-0.005279
2,3,0.950,0.960,10764,-0.008042
2,3,0.950,0.960,10765,-0.004238
2,3,0.950,0.960,10766,0.002922
2,3,0.950,0.960,10767,0.006219
2,3,0.950,0.960,10768,-0.000336
2,3,0.950,0.960,10769,-0.017632
2,3,0.950,0.960,10770,-0.004842
2,3,0.950,0.960,10771,-0.010575
2,3,0.950,0.960,10772,0.016274
2,3,0.950,0.960,10773,-0.007424
2,3,0.950,0.960,10774,-0.000996
2,3,0.950,0.960,10775,0.004395
2,3,0.950,0.960,10776,-0.000914
2,3,0.950,0.960,10777,-0.009251
2,3,0.950,0.960,10778,-0.003039
2,3,0.950,0.960,10779,-0.037373
2,3,0.950,0.960,10780,-0.022605
2,3,0.950,0.960,10781,0.010972
2,3,0.950,0.960,10782,0.004183
2,3,0.950,0.960,10783,-0.025857
2,3,0.950,0.960,10784,-0.037955
2,3,0.950,0.960,10785,-0.015640
2,3,0.950,0.960,10786,0.008547
2,3,0.950,0.960,10787,0.008520
2,3,0.950,0.960,10788,0.001852
2,3,0.950,0.960,10789,-0.026034
2,3,0.950,0.960,10790,-0.014653
2,3,0.950,0.960,10791,-0.020227
2,3,0.950,0.960,10792,-0.003528
2,3,0.950,0.960,10793,-0.019174
2,3,0.950,0.960,10794,-0.017858
2,3,0.950,0.960,10795,-0.003157
2,3,0.950,0.960,10796,-0.000894
2,3,0.950,0.960,10797,0.009877
2,3,0.950,0.960,10798,-0.014985
2,3,0.950,0.960,10799,0.017584
2,3,0.950,0.960,10800,0.005201
2,3,0.950,0.960,10801,0.019189
2,3,0.950,0.960,10802,-0.012979
2,3,0.950,0.960,10803,0.010181
2,3,0.950,0.960,10804,0.015294
2,3,0.950,0.960,10805,0.000894
2,3,0.950,0.960,10806,-0.003279
2,3,0.950,0.960,10807,-0.008991
2,3,0.950,0.960,10808,-0.008411
2,3,0.950,0.960,10809,-0.022275
2,3,0.950,0.960,10810,0.003606
2,3,0.950,0.960,10811,-0.018710
2,3,0.950,0.960,10812,0.002800
2,3,0.950,0.960,10813,0.001876
2,3,0.950,0.960,10814,0.008539
2,3,0.950,0.960,10815,0.007086
2,3,0.950,0.960,10816,-0.029178
2,3,0.950,0.960,10817,-0.008782
2,3,0.950,0.960,10818,0.011802
2,3,0.950,0.960,10819,0.006966
2,3,0.950,0.960,10820,-0.019676
2,3,0.950,0.960,10821,-0.021890
2,3,0.950,0.960,10822,-0.017728
2,3,0.950,0.960,10823,0.001498
2,3,0.950,0.960,10824,-0.011084
2,3,0.950,0.960,10825,0.010159
2,3,0.950,0.960,10826,0.007221
2,3,0.950,0.960,10827,0.000436
2,3,0.950,0.960,10828,0.004987
2,3,0.950,0.960,10829,-0.013284
2,3,0.950,0.960,10830,-0.001025
2,3,0.950,0.960,10831,0.001040
2,3,0.950,0.960,10832,-0.001768
2,3,0.950,0.960,10833,0.008149
2,3,0.950,0.960,10834,-0.000467
2,3,0.950,0.960,10835,-0.024414
2,3,0.950,0.960,10836,-0.027593
2,3,0.950,0.960,10837,0.010584
2,3,0.950,0.960,10838,-0.001675
2,3,0.950,0.960,10839,0.007655
2,3,0.950,0.960,10840,0.008295
2,3,0.950,0.960,10841,-0.007120
2,3,0.950,0.960,10842,-0.019021
2,3,0.950,0.960,10843,-0.012904
2,3,0.950,0.960,10844,0.020654
2,3,0.950,0.960,10845,-0.001403
2,3,0.950,0.960,10846,-0.013409
2,3,0.950,0.960,10847,-0.011394
2,3,0.950,0.960,10848,-0.008961
2,3,0.950,0.960,10849,-0.008801
2,3,0.950,0.960,10850,-0.016773
2,3,0.950,0.960,10851,0.002386
2,3,0.950,0.960,10852,0.020937
2,3,0.950,0.960,10853,0.013332
2,3,0.950,0.960,10854,0.001830
2,3,0.950,0.960,10855,-0.003620
2,3,0.950,0.960,10856,0.005704
2,3,0.950,0.960,10857,0.023925
2,3,0.950,0.960,10858,-0.001123
2,3,0.950,0.960,10859,0.014603
2,3,0.950,0.960,10860,-0.010531
2,3,0.950,0.960,10861,-0.014798
2,3,0.950,0.960,10862,-0.013670
2,3,0.950,0.960,10863,0.015313
2,3,0.950,0.960,10864,-0.003047
2,3,0.950,0.960,10865,-0.016144
2,3,0.950,0.960,10866,0.006807
2,3,0.950,0.960,10867,0.005951
2,3,0.950,0.960,10868,0.017850
2,3,0.950,0.960,10869,-0.019555
2,3,0.950,0.960,10870,-0.004675
2,3,0.950,0.960,10871,-0.000526
2,3,0.950,0.960,10872,-0.018875
2,3,0.950,0.960,10873,-0.017738
2,3,0.950,0.960,10874,-0.015736
2,3,0.950,0.960,10875,-0.024358
2,3,0.950,0.960,10876,-0.027595
2,3,0.950,0.960,10877,0.002051
2,3,0.950,0.960,10878,0.005332
2,3,0.950,0.960,10879,-0.007127
2,3,0.950,0.960,10880,0.010746
2,3,0.950,0.960,10881,0.017564
2,3,0.950,0.960,10882,0.033930
2,3,0.950,0.960,10883,-0.006576
2,3,0.950,0.960,10884,-0.003586
2,3,0.950,0.960,10885,-0.009356
2,3,0.950,0.960,10886,0.007974
2,3,0.950,0.960,10887,0.026549
2,3,0.950,0.960,10888,-0.004988
2,3,0.950,0.960,10889,0.009601
2,3,0.950,0.960,10890,0.000776
2,3,0.950,0.960,10891,0.008275
2,3,0.950,0.960,10892,-0.007398
2,3,0.950,0.960,10893,-0.010759
2,3,0.950,0.960,10894,-0.000812
2,3,0.950,0.960,10895,-0.006468
2,3,0.950,0.960,10896,0.010186
2,3,0.950,0.960,10897,0.008158
2,3,0.950,0.960,10898,0.024453
2,3,0.950,0.960,10899,-0.013526
2,3,0.950,0.960,10900,-0.001475
2,3,0.950,0.960,10901,-0.005379
2,3,0.950,0.960,10902,-0.004667
2,3,0.950,0.960,10903,-0.015633
2,3,0.950,0.960,10904,-0.023361
2,3,0.950,0.960,10905,-0.025346
2,3,0.950,0.960,10906,-0.000247
2,3,0.950,0.960,10907,0.003930
2,3,0.950,0.960,10908,-0.014477
2,3,0.950,0.960,10909,0.001099
2,3,0.950,0.960,10910,0.002960
2,3,0.950,0.960,10911,0.003643
2,3,0.950,0.960,10912,0.010279
2,3,0.950,0.960,10913,0.000347
2,3,0.950,0.960,10914,-0.005855
2,3,0.950,0.960,10915,0.002297
2,3,0.950,0.960,10916,0.010782
2,3,0.950,0.960,10917,0.027661
2,3,0.950,0.960,10918,0.026292
2,3,0.950,0.960,10919,0.002800
2,3,0.950,0.960,10920,-0.000138
2,3,0.950,0.960,10921,0.015672
2,3,0.950,0.960,10922,0.027473
2,3,0.950,0.960,10923,0.007910
2,3,0.950,0.960,10924,0.009682
2,3,0.950,0.960,10925,0.017955
2,3,0.950,0.960,10926,0.021977
2,3,0.950,0.960,10927,0.022515
2,3,0.950,0.960,10928,0.020415
2,3,0.950,0.960,10929,0.021280
2,3,0.950,0.960,10930,0.018799
2,3,0.950,0.960,10931,0.013883
2,3,0.950,0.960,10932,0.014238
2,3,0.950,0.960,10933,-0.002161
2,3,0.950,0.960,10934,-0.013648
2,3,0.950,0.960,10935,0.008517
2,3,0.950,0.960,10936,0.018389
2,3,0.950,0.960,10937,0.008042
2,3,0.950,0.960,10938,0.034064
2,3,0.950,0.960,10939,0.026268
2,3,0.950,0.960,10940,-0.000233
2,3,0.950,0.960,10941,0.015081
2,3,0.950,0.960,10942,0.012891
2,3,0.950,0.960,10943,0.005115
2,3,0.950,0.960,10944,0.005927
2,3,0.950,0.960,10945,0.003076
2,3,0.950,0.960,10946,0.017958
2,3,0.950,0.960,10947,-0.000407
2,3,0.950,0.960,10948,0.010179
2,3,0.950,0.960,10949,-0.011034
2,3,0.950,0.960,10950,0.002866
2,3,0.950,0.960,10951,0.012451
2,3,0.950,0.960,10952,-0.017079
2,3,0.950,0.960,10953,-0.003975
2,3,0.950,0.960,10954,-0.003914
2,3,0.950,0.960,10955,-0.005729
2,3,0.950,0.960,10956,-0.014890
2,3,0.950,0.960,10957,-0.015063
2,3,0.950,0.960,10958,-0.011016
2,3,0.950,0.960,10959,-0.011631
2,3,0.950,0.960,10960,-0.004541
2,3,0.950,0.960,10961,0.013088
2,3,0.950,0.960,10962,-0.005891
2,3,0.950,0.960,10963,-0.007168
2,3,0.950,0.960,10964,-0.024760
2,3,0.950,0.960,10965,-0.005867
2,3,0.950,0.960,10966,-0.020960
2,3,0.950,0.960,10967,-0.037432
2,3,0.950,0.960,10968,-0.020255
2,3,0.950,0.960,10969,0.014078
2,3,0.950,0.960,10970,0.021806
2,3,0.950,0.960,10971,0.009904
2,3,0.950,0.960,10972,-0.026792
2,3,0.950,0.960,10973,-0.004867
2,3,0.950,0.960,10974,0.013464
2,3,0.950,0.960,10975,0.008251
2,3,0.950,0.960,10976,-0.022965
2,3,0.950,0.960,10977,-0.002157
2,3,0.950,0.960,10978,0.007747
2,3,0.950,0.960,10979,0.011793
2,3,0.950,0.960,10980,-0.018645
2,3,0.950,0.960,10981,0.010550
2,3,0.950,0.960,10982,0.001433
2,3,0.950,0.960,10983,0.011556
2,3,0.950,0.960,10984,0.006213
2,3,0.950,0.960,10985,0.012972
2,3,0.950,0.960,10986,-0.005569
2,3,0.950,0.960,10987,-0.009706
2,3,0.950,0.960,10988,0.002952
2,3,0.950,0.960,10989,0.019760
2,3,0.950,0.960,10990,0.011711
2,3,0.950,0.960,10991,0.008179
2,3,0.950,0.960,10992,0.010474
2,3,0.950,0.960,10993,0.008276
2,3,0.950,0.960,10994,0.009174
2,3,0.950,0.960,10995,0.017820
2,3,0.950,0.960,10996,0.008188
2,3,0.950,0.960,10997,0.022904
2,3,0.950,0.960,10998,0.037847
2,3,0.950,0.960,10999,0.028256
2,3,0.950,0.960,11000,0.039119
2,3,0.950,0.960,11001,0.029511
2,3,0.950,0.960,11002,0.012925
2,3,0.950,0.960,11003,0.014536
2,3,0.950,0.960,11004,0.017962
2,3,0.950,0.960,11005,0.007287
2,3,0.950,0.960,11006,0.012032
2,3,0.950,0.960,11007,0.003721
2,3,0.950,0.960,11008,0.008595
2,3,0.950,0.960,11009,0.025056
2,3,0.950,0.960,11010,-0.006412
2,3,0.950,0.960,11011,0.011159
2,3,0.950,0.960,11012,0.007798
2,3,0.950,0.960,11013,-0.002002
