mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
pq,jacobi,3,5,6,2.000e+00,55,0.787260,0.925415,-0.002027,-0.009289,-0.007233
pq,jacobi,3,5,6,2.000e+00,56,0.771594,0.915649,0.007338,-0.008788,-0.000489
pq,jacobi,3,5,6,2.000e+00,57,0.772607,0.916992,0.001822,0.001971,0.006118
pq,jacobi,3,5,6,2.000e+00,58,0.776328,0.920471,-0.006702,0.009572,-0.002436
pq,jacobi,3,5,6,2.000e+00,59,0.775723,0.916809,0.002711,0.004737,-0.011576
pq,jacobi,3,5,6,2.000e+00,60,0.772474,0.922913,0.011925,0.006293,0.004034
pq,jacobi,3,5,6,2.000e+00,61,0.779182,0.922241,-0.010898,-0.004654,0.003979
pq,jacobi,3,5,6,2.000e+00,62,0.781355,0.923035,-0.006485,-0.001542,-0.004232
pq,jacobi,3,5,6,2.000e+00,63,0.773374,0.919617,0.002138,0.006369,0.006612
pq,jacobi,3,5,6,2.000e+00,64,0.774509,0.921021,0.001473,0.009387,0.003268
pq,jacobi,3,5,6,2.000e+00,65,0.776375,0.920898,0.005992,0.009296,-0.013146
pq,jacobi,3,5,6,2.000e+00,66,0.776640,0.919678,0.019994,-0.008892,-0.005244
pq,jacobi,3,5,6,2.000e+00,67,0.772972,0.921021,0.005126,0.002949,-0.004571
pq,jacobi,3,5,6,2.000e+00,68,0.770562,0.920349,0.013168,0.012309,0.003498
pq,jacobi,3,5,6,2.000e+00,69,0.775667,0.920410,0.006097,0.001596,-0.005625
pq,jacobi,3,5,6,2.000e+00,70,0.768873,0.916748,0.007757,0.005317,0.001764
pq,jacobi,3,5,6,2.000e+00,71,0.784480,0.924622,-0.009996,-0.005303,-0.006859
pq,jacobi,3,5,6,2.000e+00,72,0.778382,0.921631,0.000523,0.010556,-0.003954
pq,jacobi,3,5,6,2.000e+00,73,0.773873,0.915894,-0.004744,-0.002887,0.002250
pq,jacobi,3,5,6,2.000e+00,74,0.785005,0.923462,-0.005789,-0.004902,-0.004684
pq,jacobi,3,5,6,2.000e+00,75,0.776194,0.921570,-0.004014,0.009399,-0.004243
pq,jacobi,3,5,6,2.000e+00,76,0.772839,0.918457,-0.007465,0.012885,0.010006
pq,jacobi,3,5,6,2.000e+00,77,0.783046,0.922607,-0.011430,-0.004440,-0.003742
pq,jacobi,3,5,6,2.000e+00,78,0.767923,0.916504,0.005548,0.003713,0.010907
pq,jacobi,3,5,6,2.000e+00,79,0.776662,0.921692,0.003151,0.010408,-0.004811
pq,jacobi,3,5,6,2.000e+00,80,0.778333,0.920654,-0.006596,-0.010282,0.006428
