mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
K,gs,3,5,6,1.000e-08,43,0.775095,0.920166,0.001668,0.001911,-0.002945
K,gs,3,5,6,1.000e-08,44,0.779781,0.920959,-0.008401,0.005845,0.007940
K,gs,3,5,6,1.000e-08,45,0.771543,0.918213,-0.008843,0.012461,0.006066
K,gs,3,5,6,1.000e-08,46,0.783080,0.923889,-0.000531,-0.010226,0.000043
K,gs,3,5,6,1.000e-08,47,0.779488,0.921997,-0.010307,0.001395,-0.005926
K,gs,3,5,6,1.000e-08,48,0.779048,0.923218,0.001354,-0.019998,0.011812
K,gs,3,5,6,1.000e-08,49,0.777568,0.920959,-0.003769,0.010790,-0.007170
K,gs,3,5,6,1.000e-08,50,0.775835,0.919128,0.002731,0.006877,-0.013430
K,gs,3,5,6,1.000e-08,51,0.779640,0.923706,-0.022977,0.010575,0.002252
K,gs,3,5,6,1.000e-08,52,0.778099,0.925049,0.000268,0.001668,0.000512
K,gs,3,5,6,1.000e-08,53,0.768016,0.920105,0.011259,0.008455,0.009979
K,gs,3,5,6,1.000e-08,54,0.778257,0.920288,0.002427,-0.006274,-0.013412
K,gs,3,5,6,1.000e-08,55,0.774983,0.919983,0.009239,-0.008504,-0.008502
K,gs,3,5,6,1.000e-08,56,0.781226,0.923401,0.009826,-0.003862,-0.010048
K,gs,3,5,6,1.000e-08,57,0.771062,0.917419,0.001794,0.007075,-0.003750
K,gs,3,5,6,1.000e-08,58,0.770882,0.918579,0.010233,0.015363,0.010537
K,gs,3,5,6,1.000e-08,59,0.778005,0.919434,0.001121,-0.007653,-0.001253
K,gs,3,5,6,1.000e-08,60,0.772767,0.920288,-0.001805,0.002800,0.003704
K,gs,3,5,6,1.000e-08,61,0.770999,0.919678,0.012836,0.003815,0.005703
K,gs,3,5,6,1.000e-08,62,0.772928,0.920044,0.003605,0.011128,-0.002499
K,gs,3,5,6,1.000e-08,63,0.777204,0.920471,-0.006199,0.007159,-0.000033
K,gs,3,5,6,1.000e-08,64,0.784761,0.922119,-0.024789,-0.004602,-0.000591
K,gs,3,5,6,1.000e-08,65,0.780663,0.922607,0.001458,-0.009906,0.000037
K,gs,3,5,6,1.000e-08,66,0.777242,0.920227,-0.011421,0.001444,0.007139
K,gs,3,5,6,1.000e-08,67,0.773734,0.919250,0.011057,0.002574,0.006380
K,gs,3,5,6,1.000e-08,68,0.782729,0.922241,0.004296,-0.007377,-0.013026
K,gs,3,5,6,1.000e-08,69,0.775351,0.918152,-0.013079,0.006758,-0.001687
K,gs,3,5,6,1.000e-08,70,0.781254,0.921631,0.003942,-0.012463,0.002566
K,gs,3,5,6,1.000e-08,71,0.778341,0.923218,0.003290,-0.003882,0.003636
K,gs,3,5,6,1.000e-08,72,0.781882,0.922180,-0.004591,0.000161,-0.006051
K,gs,3,5,6,1.000e-08,73,0.776406,0.919373,-0.004264,-0.001001,-0.000036
K,gs,3,5,6,1.000e-08,74,0.775077,0.917542,-0.000199,0.003803,0.007759
K,gs,3,5,6,1.000e-08,75,0.778703,0.921997,-0.001717,-0.005324,0.000742
K,gs,3,5,6,1.000e-08,76,0.777588,0.922485,-0.008586,0.005726,0.006813
K,gs,3,5,6,1.000e-08,77,0.774078,0.921204,0.008809,-0.001918,0.000439
K,gs,3,5,6,1.000e-08,78,0.771221,0.919495,0.006750,-0.004504,0.014297
K,gs,3,5,6,1.000e-08,79,0.776413,0.921448,-0.008917,0.003824,-0.005645
K,gs,3,5,6,1.000e-08,80,0.776349,0.920715,-0.004365,-0.007004,0.010194
K,gs,3,5,6,1.000e-06,1,-12.200461,0.000000,1.000000,1.000000,1.000000
K,gs,3,5,6,1.000e-06,2,-7.760798,0.000000,1.000000,0.999999,1.000000
K,gs,3,5,6,1.000e-06,3,-3.340906,0.011353,0.999813,0.970623,0.999816
K,gs,3,5,6,1.000e-06,4,-0.058140,0.650818,0.569493,0.221640,0.569389
K,gs,3,5,6,1.000e-06,5,0.703402,0.894104,0.067055,0.013122,0.079080
K,gs,3,5,6,1.000e-06,6,0.774761,0.921143,-0.001494,0.012885,0.001312
K,gs,3,5,6,1.000e-06,7,0.779145,0.921875,-0.010996,-0.007758,0.017088
K,gs,3,5,6,1.000e-06,8,0.776179,0.918701,0.000769,0.004108,-0.004711
